"id","dt","image","time_seen","location","site","CPMD","side","season"
"Bhadra13b_LPDu182",2016-04-15,"Bhadra\16_30-5-1_D1562809",1899-12-30 17:26:49,"KMR 1.2","Bhadra","CT","LV","16"
"Bhadra13b_LPDu182",2016-04-15,"Bhadra\16_30-5-2_D1562814",1899-12-30 17:26:49,"KMR 1.2","Bhadra","CT","RV","16"
"Bhadra13a_LPDu132",2016-04-15,"Bhadra\16_30-5-1_D1564547",1899-12-30 17:55:47,"KMR 1.2","Bhadra","CT","LV","16"
"Bhadra13a_LPDu132",2016-04-15,"Bhadra\16_30-5-2_D1564554",1899-12-30 17:55:47,"KMR 1.2","Bhadra","CT","RV","16"
"Kudremukh16_LPDu795",2016-04-15,"Kudremukh\16_33-5-1_IMAG0006",1899-12-30 18:32:15,"SGKR 2.9","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu795",2016-04-15,"Kudremukh\16_33-5-2_IMAG0007",1899-12-30 18:32:15,"SGKR 2.9","Kudremukh","CT","RV","16"
"Bhadra13a_LPDu185",2016-04-15,"Bhadra\16_30-4-2_D1570966",1899-12-30 19:42:38,"KMGR 2.7","Bhadra","CT","LV","16"
"Bhadra13a_LPDu185",2016-04-15,"Bhadra\16_30-4-1_D1570958",1899-12-30 19:42:38,"KMGR 2.7","Bhadra","CT","RV","16"
"BDL-140",2016-04-15,"Bhadra\16_30-3-1_D1575526",1899-12-30 20:58:46,"KMER 2","Bhadra","CT","L","16"
"BDL-140",2016-04-15,"Bhadra\16_30-3-2_D1575522",1899-12-30 20:58:46,"KMER 2","Bhadra","CT","RV","16"
"Kudremukh16_LPDu790",2016-04-15,"Kudremukh\16_32-3-2_IMAG0013",1899-12-30 21:25:34,"MUBR 1.8","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu790",2016-04-15,"Kudremukh\16_32-3-1_IMAG0020",1899-12-30 21:25:34,"MUBR 1.8","Kudremukh","CT","RV","16"
"BDL-175",2016-04-15,"Bhadra\16_32-4-1_D1582314",1899-12-30 22:51:54,"KPR 7.1","Bhadra","CT","LV","16"
"BDL-175",2016-04-15,"Bhadra\16_32-4-2_D1582317",1899-12-30 22:51:54,"KPR 7.1","Bhadra","CT","RV","16"
"Kudremukh16_LPDu707",2016-04-15,"Kudremukh\16_33-7-1_IMAG0023",1899-12-30 23:02:01,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu707",2016-04-15,"Kudremukh\16_33-7-2_IMAG0028",1899-12-30 23:02:01,"SKVR 6.2","Kudremukh","CT","RV","16"
"Bhadra16_LPDu873",2016-04-15,"Bhadra\16_34-3-2_D1583222",1899-12-30 23:06:55,"MGR 3.1","Bhadra","CT","LV","16"
"Bhadra16_LPDu873",2016-04-15,"Bhadra\16_34-3-1_D1583215",1899-12-30 23:06:55,"MGR 3.1","Bhadra","CT","RV","16"
"BDL-184",2016-04-15,"Bhadra\16_28-4-1_D1584099",1899-12-30 23:21:39,"HUR 3.8","Bhadra","CT","LV","16"
"BDL-184",2016-04-15,"Bhadra\16_28-4-2_D1584101",1899-12-30 23:21:39,"HUR 3.8","Bhadra","CT","RV","16"
"BDL-175",2016-04-16,"Bhadra\16_32-5-2_D1600685",1899-12-30 00:11:22,"KPR 8.6","Bhadra","CT","LV","16"
"BDL-175",2016-04-16,"Bhadra\16_32-5-1_D1600682",1899-12-30 00:11:22,"KPR 8.6","Bhadra","CT","RV","16"
"Bhadra14a_LPDu138",2016-04-16,"Bhadra\16_30-15-1_D1606941",1899-12-30 01:55:41,"TBR 9.3","Bhadra","CT","LV","16"
"Bhadra14a_LPDu138",2016-04-16,"Bhadra\16_30-15-2_D1606939",1899-12-30 01:55:41,"TBR 9.3","Bhadra","CT","RV","16"
"BDL-140",2016-04-16,"Bhadra\16_30-3-2_D1617450",1899-12-30 04:50:53,"KMER 2","Bhadra","CT","LV","16"
"BDL-140",2016-04-16,"Bhadra\16_30-3-1_D1617453",1899-12-30 04:50:53,"KMER 2","Bhadra","CT","R","16"
"Bhadra13b_LPDu103",2016-04-16,"Bhadra\16_28-3-1_D1626658",1899-12-30 07:24:18,"HKVR 3.7","Bhadra","CT","RV","16"
"Bhadra13a_LPDu120",2016-04-16,"Bhadra\16_30-7-2_D1628148",1899-12-30 07:49:08,"LBR 0.7","Bhadra","CT","LV","16"
"Bhadra13b_LPDu182",2016-04-16,"Bhadra\16_30-6-1_D1642818",1899-12-30 11:53:38,"KMR 3.6","Bhadra","CT","LV","16"
"Bhadra13b_LPDu182",2016-04-16,"Bhadra\16_30-6-2_D1642807",1899-12-30 11:53:38,"KMR 3.6","Bhadra","CT","RV","16"
"BDL-175",2016-04-16,"Bhadra\16_32-1-1_D1652917",1899-12-30 14:41:57,"DVR 1.4","Bhadra","CT","LV","16"
"BDL-175",2016-04-16,"Bhadra\16_32-1-2_D1652907",1899-12-30 14:41:57,"DVR 1.4","Bhadra","CT","RV","16"
"BDL-150",2016-04-16,"Bhadra\16_30-6-2_D1660064",1899-12-30 16:41:17,"KMR 3.6","Bhadra","CT","LV","16"
"BDL-150",2016-04-16,"Bhadra\16_30-6-1_D1660077",1899-12-30 16:41:17,"KMR 3.6","Bhadra","CT","RV","16"
"BDL-175",2016-04-16,"Bhadra\16_30-11-2_D1669421",1899-12-30 19:16:57,"SHLR 1.5","Bhadra","CT","LV","16"
"BDL-175",2016-04-16,"Bhadra\16_30-11-1_D1669417",1899-12-30 19:16:57,"SHLR 1.5","Bhadra","CT","RV","16"
"Kudremukh16_LPDu795",2016-04-16,"Kudremukh\16_33-6-2_IMAG0014",1899-12-30 20:09:07,"SKVR 0.8","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu795",2016-04-16,"Kudremukh\16_33-6-1_IMAG0017",1899-12-30 20:09:07,"SKVR 0.8","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu617",2016-04-16,"Kudremukh\16_34-5-1_D1673190",1899-12-30 20:19:50,"MZR","Kudremukh","CT","L","16"
"Kudremukh16_LPDu617",2016-04-16,"Kudremukh\16_34-5-2_D1673269",1899-12-30 20:19:50,"MZR","Kudremukh","CT","R","16"
"Bhadra13b_LPDu182",2016-04-16,"Bhadra\16_30-12-1_D1677958",1899-12-30 21:39:18,"SHLR 6.6","Bhadra","CT","LV","16"
"Bhadra13b_LPDu182",2016-04-16,"Bhadra\16_30-12-2_D1677953",1899-12-30 21:39:18,"SHLR 6.6","Bhadra","CT","RV","16"
"Bhadra14a_LPDu165",2016-04-16,"Bhadra\16_30-12-1_D1678026",1899-12-30 21:40:26,"SHLR 6.6","Bhadra","CT","L","16"
"Bhadra14a_LPDu165",2016-04-16,"Bhadra\16_30-12-2_D1678022",1899-12-30 21:40:26,"SHLR 6.6","Bhadra","CT","RV","16"
"BDL-150",2016-04-16,"Bhadra\16_30-5-2_D1685002",1899-12-30 23:36:32,"KMR 1.2","Bhadra","CT","LV","16"
"BDL-150",2016-04-16,"Bhadra\16_30-5-1_D1684992",1899-12-30 23:36:32,"KMR 1.2","Bhadra","CT","RV","16"
"Bhadra13a_LPDu120",2016-04-16,"Bhadra\16_30-10-2_D1686280",1899-12-30 23:57:59,"NHMR 1.9","Bhadra","CT","LV","16"
"Bhadra13a_LPDu120",2016-04-16,"Bhadra\16_30-10-1_D1686279",1899-12-30 23:57:59,"NHMR 1.9","Bhadra","CT","RV","16"
"Bhadra15_LPDu183",2016-04-17,"Bhadra\16_30-1-2_D1700074",1899-12-30 00:01:19,"CKR 1.4","Bhadra","CT","L","16"
"Bhadra15_LPDu183",2016-04-17,"Bhadra\16_30-1-1_D1700079",1899-12-30 00:01:19,"CKR 1.4","Bhadra","CT","R","16"
"BDL-154",2016-04-17,"Bhadra\16_34-3-1_D1707678",1899-12-30 02:07:58,"MGR 3.1","Bhadra","CT","LV","16"
"BDL-154",2016-04-17,"Bhadra\16_34-3-2_D1707685",1899-12-30 02:07:58,"MGR 3.1","Bhadra","CT","RV","16"
"BDL-169",2016-04-17,"Bhadra\16_32-6-2_D1708038",1899-12-30 02:14:00,"KPTR 1.6","Bhadra","CT","L","16"
"BDL-169",2016-04-17,"Bhadra\16_32-6-1_D1708040",1899-12-30 02:14:00,"KPTR 1.6","Bhadra","CT","RV","16"
"BDL-175",2016-04-17,"Bhadra\16_32-2-2_D1709032",1899-12-30 02:30:29,"KPR 2.4","Bhadra","CT","LV","16"
"BDL-175",2016-04-17,"Bhadra\16_32-2-1_D1709029",1899-12-30 02:30:29,"KPR 2.4","Bhadra","CT","RV","16"
"Kudremukh16_LPDu790",2016-04-17,"Kudremukh\16_33-7-2_IMAG0044",1899-12-30 05:56:15,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu790",2016-04-17,"Kudremukh\16_33-7-1_IMAG0033",1899-12-30 05:56:15,"SKVR 6.2","Kudremukh","CT","RV","16"
"BDL-175",2016-04-17,"Bhadra\16_32-3-2_D1759569",1899-12-30 16:32:42,"KPR 4.6","Bhadra","CT","LV","16"
"BDL-175",2016-04-17,"Bhadra\16_32-3-1_D1759562",1899-12-30 16:32:42,"KPR 4.6","Bhadra","CT","RV","16"
"BDL-169",2016-04-17,"Bhadra\16_32-5-1_D1776711",1899-12-30 21:18:31,"KPR 8.6","Bhadra","CT","LV","16"
"BDL-169",2016-04-17,"Bhadra\16_32-5-2_D1776711",1899-12-30 21:18:31,"KPR 8.6","Bhadra","CT","RV","16"
"BDL-181",2016-04-17,"Bhadra\16_34-1-2_D1777691",1899-12-30 21:35:00,"JHR 2.2","Bhadra","CT","LV","16"
"BDL-181",2016-04-17,"Bhadra\16_34-1-1_D1777700",1899-12-30 21:35:00,"JHR 2.2","Bhadra","CT","RV","16"
"Kudremukh16_LPDu462",2016-04-18,"Kudremukh\16_38-3-1_IMAG0012",1899-12-30 00:45:53,"TKMR 0.6","Kudremukh","CT","L","16"
"Kudremukh16_LPDu462",2016-04-18,"Kudremukh\16_38-3-2_IMAG0021",1899-12-30 00:45:53,"TKMR 0.6","Kudremukh","CT","R","16"
"Kudremukh16_LPDu795",2016-04-18,"Kudremukh\16_33-3-2_IMAG0023",1899-12-30 01:23:41,"KMUR 5.7","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu795",2016-04-18,"Kudremukh\16_33-3-1_IMAG0016",1899-12-30 01:23:41,"KMUR 5.7","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu103",2016-04-18,"Kudremukh\16_6-12-1_IMAG0031",1899-12-30 04:31:10,"MCGR 1.4","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu103",2016-04-18,"Kudremukh\16_6-12-2_IMAG0030",1899-12-30 04:31:10,"MCGR 1.4","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu103",2016-04-18,"Kudremukh\16_6-8-2_IMAG0366",1899-12-30 08:13:18,"KKMR 6.4","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu103",2016-04-18,"Kudremukh\16_6-8-1_IMAG0377",1899-12-30 08:13:18,"KKMR 6.4","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu724",2016-04-18,"Kudremukh\16_34-6-2_Cdy00006",1899-12-30 10:17:29,"NTR 0.3","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu724",2016-04-18,"Kudremukh\16_34-6-1_Cdy00005",1899-12-30 10:17:29,"NTR 0.3","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu523",2016-04-18,"Kudremukh\16_38-3-1_IMAG0015",1899-12-30 20:10:26,"TKMR 0.6","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu523",2016-04-18,"Kudremukh\16_38-3-2_IMAG0027",1899-12-30 20:10:26,"TKMR 0.6","Kudremukh","CT","R","16"
"Kudremukh16_LPDu617",2016-04-19,"Kudremukh\16_39-5-1_IMAG1553",1899-12-30 03:40:36,"LSBT 1.0","Kudremukh","CT","L","16"
"Kudremukh16_LPDu617",2016-04-19,"Kudremukh\16_39-5-2_IMAG0017",1899-12-30 03:40:36,"LSBT 1.0","Kudremukh","CT","R","16"
"Kudremukh16_LPDu617",2016-04-19,"Kudremukh\16_39-6-2_D1919175",1899-12-30 05:19:57,"LSBT 3.3","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu617",2016-04-19,"Kudremukh\16_39-6-1_D1919197",1899-12-30 05:19:57,"LSBT 3.3","Kudremukh","CT","RV","16"
"BDL-191",2016-04-19,"Bhadra\16_34-3-2_D1919872",1899-12-30 05:31:02,"MGR 3.1","Bhadra","CT","LV","16"
"BDL-191",2016-04-19,"Bhadra\16_34-3-1_D1919862",1899-12-30 05:31:02,"MGR 3.1","Bhadra","CT","RV","16"
"Kudremukh16_LPDu597",2016-04-20,"Kudremukh\16_38-2-1_IMAG0015",1899-12-30 05:21:58,"NPMT 0.8","Kudremukh","CT","UL","16"
"Kudremukh16_LPDu598",2016-04-20,"Kudremukh\16_38-2-1_IMAG0016",1899-12-30 06:29:38,"NPMT 0.8","Kudremukh","CT","L","16"
"Kudremukh16_LPDu598",2016-04-20,"Kudremukh\16_38-2-2_IMAG0376",1899-12-30 06:29:38,"NPMT 0.8","Kudremukh","CT","R","16"
"Kudremukh16_LPDu249",2016-04-21,"Kudremukh\16_6-6-1_IMAG2950",1899-12-30 06:24:09,"KKMR 10.6","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu249",2016-04-21,"Kudremukh\16_6-6-1_IMAG2951",1899-12-30 06:24:15,"KKMR 10.6","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu707",2016-04-21,"Kudremukh\16_6-21-1_IMAG0022",1899-12-30 07:19:30,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu707",2016-04-21,"Kudremukh\16_6-21-2_IMAG0037",1899-12-30 07:19:30,"SKVR 6.2","Kudremukh","CT","R","16"
"Kudremukh16_LPDu707",2016-04-21,"Kudremukh\16_6-21-2_IMAG0038",1899-12-30 07:19:47,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu707",2016-04-21,"Kudremukh\16_6-21-1_IMAG0023",1899-12-30 07:20:03,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu707",2016-04-21,"Kudremukh\16_6-21-2_IMAG0039",1899-12-30 07:20:03,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-21,"Kudremukh\16_6-21-2_IMAG0040",1899-12-30 09:00:47,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu749",2016-04-21,"Kudremukh\16_6-21-1_IMAG0026",1899-12-30 09:00:47,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu81",2016-04-21,"Kudremukh\16_6-3-2_Cdy00004",1899-12-30 18:43:02,"BGR 2.3","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu81",2016-04-21,"Kudremukh\16_6-3-1_Cdy00006",1899-12-30 18:43:02,"BGR 2.3","Kudremukh","CT","R","16"
"Kudremukh16_LPDu795",2016-04-21,"Kudremukh\16_6-11-2_IMAG0016",1899-12-30 20:44:46,"KMUR 5.7","Kudremukh","CT","L","16"
"Kudremukh16_LPDu795",2016-04-21,"Kudremukh\16_6-11-1_IMAG0008",1899-12-30 20:44:46,"KMUR 5.7","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu790",2016-04-21,"Kudremukh\16_6-22-1_IMAG0032",1899-12-30 23:26:31,"SKVR 9.1","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu457",2016-04-22,"Kudremukh\16_10-1-1_Cdy00015",1899-12-30 01:36:25,"NADT 2.4","Kudremukh","CT","L","16"
"Kudremukh16_LPDu457",2016-04-22,"Kudremukh\16_10-1-2_Cdy00010",1899-12-30 01:36:25,"NADT 2.4","Kudremukh","CT","R","16"
"Kudremukh16_LPDu795",2016-04-22,"Kudremukh\16_6-8-2_IMAG1089",1899-12-30 08:06:31,"KKMR 6.4","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu795",2016-04-22,"Kudremukh\16_6-8-1_IMAG1033",1899-12-30 08:06:31,"KKMR 6.4","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu81",2016-04-22,"Kudremukh\16_6-3-1_Cdy00007",1899-12-30 21:33:11,"BGR 2.3","Kudremukh","CT","L","16"
"Kudremukh16_LPDu81",2016-04-22,"Kudremukh\16_6-3-2_Cdy00005",1899-12-30 21:33:11,"BGR 2.3","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu103",2016-04-23,"Kudremukh\500_IMAG0007",1899-12-30 02:58:00,"NPMT 0.8","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu103",2016-04-23,"Kudremukh\500_IMAG0153",1899-12-30 02:58:00,"NPMT 0.8","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-1_IMAG0107",1899-12-30 08:26:41,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-2_IMAG0109",1899-12-30 08:26:41,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-2_IMAG0110",1899-12-30 08:42:58,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-1_IMAG0108",1899-12-30 08:42:58,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-2_IMAG0111",1899-12-30 08:47:14,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-1_IMAG0109",1899-12-30 08:48:10,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-2_IMAG0112",1899-12-30 08:48:10,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-2_IMAG0113",1899-12-30 08:48:21,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-2_IMAG0114",1899-12-30 08:49:19,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-2_IMAG0115",1899-12-30 08:49:52,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-1_IMAG0110",1899-12-30 08:50:01,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-2_IMAG0116",1899-12-30 08:50:01,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-1_IMAG0111",1899-12-30 08:51:03,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-21-2_IMAG0118",1899-12-30 08:51:03,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-20-1_IMAG0737",1899-12-30 16:49:08,"SKVR 3.8","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu749",2016-04-23,"Kudremukh\16_6-20-1_IMAG0738",1899-12-30 16:49:14,"SKVR 3.8","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu115",2016-04-23,"Kudremukh\16_6-13-1_IMAG0014",1899-12-30 17:35:04,"MMJT","Kudremukh","CT","L","16"
"Kudremukh16_LPDu115",2016-04-23,"Kudremukh\16_6-13-2_IMAG0009",1899-12-30 17:35:04,"MMJT","Kudremukh","CT","UR","16"
"Kudremukh16_LPDu795",2016-04-24,"Kudremukh\16_6-9-1_IMAG0082",1899-12-30 06:06:29,"KKMR 9.0","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu102",2016-04-24,"Kudremukh\16_6-9-1_IMAG0083",1899-12-30 06:06:35,"KKMR 9.0","Kudremukh","CT","NR","16"
"Kudremukh16_LPDu122",2016-04-24,"Kudremukh\16_6-16-1_IMAG1264",1899-12-30 18:08:05,"PMGR 5.8","Kudremukh","CT","NL","16"
"Kudremukh16_LPDu790",2016-04-24,"Kudremukh\16_10-1-1_Cdy00016",1899-12-30 18:40:10,"NADT 2.4","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu790",2016-04-24,"Kudremukh\16_10-1-2_Cdy00011",1899-12-30 18:40:10,"NADT 2.4","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu103",2016-04-24,"Kudremukh\16_6-9-2_IMAG0398",1899-12-30 18:45:39,"KKMR 9.0","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu103",2016-04-24,"Kudremukh\16_6-9-1_IMAG0086",1899-12-30 18:45:39,"KKMR 9.0","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu214",2016-04-24,"Kudremukh\16_6-10-1_IMAG0026",1899-12-30 19:29:10,"KMNT 1.6","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu214",2016-04-24,"Kudremukh\16_6-10-2_IMAG0027",1899-12-30 19:29:10,"KMNT 1.6","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu214",2016-04-24,"Kudremukh\16_6-15-2_IMAG0582",1899-12-30 21:33:27,"PGPR","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu214",2016-04-24,"Kudremukh\16_6-15-1_IMAG0020",1899-12-30 21:33:27,"PGPR","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu103",2016-04-24,"Kudremukh\16_6-8-1_IMAG1592",1899-12-30 23:11:04,"KKMR 6.4","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu103",2016-04-24,"Kudremukh\16_6-8-2_IMAG1469",1899-12-30 23:11:04,"KKMR 6.4","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu103",2016-04-25,"Kudremukh\16_6-7-1_IMAG0071",1899-12-30 01:28:02,"KKMR 3.2","Kudremukh","CT","L","16"
"Kudremukh16_LPDu103",2016-04-25,"Kudremukh\16_6-7-2_IMAG0084",1899-12-30 01:28:02,"KKMR 3.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu742",2016-04-25,"Kudremukh\16_6-23-1_IMAG0011",1899-12-30 13:49:57,"SKVT 1.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu742",2016-04-25,"Kudremukh\16_6-23-2_IMAG0007",1899-12-30 13:49:57,"SKVT 1.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu742",2016-04-25,"Kudremukh\16_6-23-1_IMAG0012",1899-12-30 13:50:03,"SKVT 1.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu103",2016-04-27,"Kudremukh\16_6-12-1_IMAG0277",1899-12-30 03:41:03,"MCGR 1.4","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu103",2016-04-27,"Kudremukh\16_6-12-2_IMAG0260",1899-12-30 03:41:03,"MCGR 1.4","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu103",2016-04-27,"Kudremukh\16_6-8-2_IMAG1665",1899-12-30 07:34:47,"KKMR 6.4","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu103",2016-04-27,"Kudremukh\16_6-8-1_IMAG2111",1899-12-30 07:34:47,"KKMR 6.4","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu456",2016-04-27,"Kudremukh\16_6-11-1_IMAG0036",1899-12-30 23:59:23,"KMUR 5.7","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu456",2016-04-27,"Kudremukh\16_6-11-2_IMAG0062",1899-12-30 23:59:23,"KMUR 5.7","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu118",2016-04-28,"Kudremukh\16_6-14-1_IMAG0037",1899-12-30 04:41:58,"OMPR 0.5","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu118",2016-04-28,"Kudremukh\16_6-14-2_IMAG0024",1899-12-30 04:41:58,"OMPR 0.5","Kudremukh","CT","R","16"
"Kudremukh16_LPDu118",2016-04-28,"Kudremukh\16_6-14-1_IMAG0038",1899-12-30 04:42:24,"OMPR 0.5","Kudremukh","CT","L","16"
"Kudremukh16_LPDu749",2016-04-28,"Kudremukh\16_6-20-1_IMAG1987",1899-12-30 16:12:20,"SKVR 3.8","Kudremukh","CT","L","16"
"Kudremukh16_LPDu456",2016-04-28,"Kudremukh\16_6-23-2_IMAG0012",1899-12-30 18:26:27,"SKVT 1.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu456",2016-04-28,"Kudremukh\16_6-23-1_IMAG0015",1899-12-30 18:26:27,"SKVT 1.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu790",2016-04-28,"Kudremukh\16_6-21-1_IMAG0373",1899-12-30 19:02:12,"SKVR 6.2","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu790",2016-04-28,"Kudremukh\16_6-21-2_IMAG0484",1899-12-30 19:02:12,"SKVR 6.2","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu103",2016-04-29,"Kudremukh\16_10-2-2_IMAG0989",1899-12-30 00:28:33,"NPMT 0.8","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu103",2016-04-29,"Kudremukh\16_10-2-1_IMAG0008",1899-12-30 00:28:33,"NPMT 0.8","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu790",2016-04-29,"Kudremukh\16_6-19-1_IMAG0062",1899-12-30 03:46:44,"SKVR 0.8","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu790",2016-04-29,"Kudremukh\16_6-19-2_IMAG0032",1899-12-30 03:46:44,"SKVR 0.8","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu790",2016-04-29,"Kudremukh\16_6-1-1_IMAG0010",1899-12-30 05:44:22,"ABCR 0.8","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu790",2016-04-29,"Kudremukh\16_6-1-2_IMAG0012",1899-12-30 05:44:22,"ABCR 0.8","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu76",2016-04-30,"Kudremukh\16_6-2-2_IMAG0023",1899-12-30 19:09:33,"BACR 1.3","Kudremukh","CT","L","16"
"Kudremukh16_LPDu76",2016-04-30,"Kudremukh\16_6-2-1_IMAG0022",1899-12-30 19:09:33,"BACR 1.3","Kudremukh","CT","R","16"
"Kudremukh16_LPDu76",2016-04-30,"Kudremukh\16_6-2-1_IMAG0023",1899-12-30 19:09:57,"BACR 1.3","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu76",2016-04-30,"Kudremukh\16_6-2-2_IMAG0025",1899-12-30 19:10:25,"BACR 1.3","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu76",2016-04-30,"Kudremukh\16_6-2-1_IMAG0024",1899-12-30 19:10:25,"BACR 1.3","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu795",2016-04-30,"Kudremukh\16_6-18-2_IMAG0014",1899-12-30 23:07:10,"SGKR 2.9","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu795",2016-04-30,"Kudremukh\16_6-18-1_IMAG0021",1899-12-30 23:07:10,"SGKR 2.9","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu795",2016-05-01,"Kudremukh\16_6-17-1_IMAG0036",1899-12-30 00:21:54,"SGKR 0.6","Kudremukh","CT","LV","16"
"Kudremukh16_LPDu795",2016-05-01,"Kudremukh\16_6-17-2_IMAG0078",1899-12-30 00:21:54,"SGKR 0.6","Kudremukh","CT","RV","16"
"Kudremukh16_LPDu85",2016-05-01,"Kudremukh\16_6-4-1_IMAG0022",1899-12-30 06:50:47,"HKR 2.3","Kudremukh","CT","LV","16"
